Date,ret,rv,vix,nfci
2018-01-05,0.007009145888585699,8.910265849576725e-06,9.22,-0.622
2018-01-08,0.0016609637672972966,6.607327557064095e-06,9.52,-0.622
2018-01-09,0.0013020835172978806,8.389785075849035e-06,10.08,-0.622
2018-01-10,-0.0011128458115203799,1.4066042859231505e-05,9.82,-0.622
2018-01-11,0.007009025768881294,3.5439464552412415e-06,9.88,-0.622
2018-01-12,0.006726926399094779,8.56485531701935e-06,10.16,-0.622
2018-01-16,-0.0035307132616031467,7.208111500488415e-05,11.66,-0.622
2018-01-17,0.009371006206502663,3.738160803147412e-05,11.91,-0.622
2018-01-18,-0.0016176974974735359,1.0296201137501327e-05,12.22,-0.622
2018-01-19,0.004375647986989861,6.63375681901026e-06,11.27,-0.618
2018-01-22,0.00803436438221361,1.1480123635929286e-05,11.03,-0.618
2018-01-23,0.0021720049682221187,7.635992734081123e-06,11.1,-0.618
2018-01-24,-0.0005601325472319729,4.622667728037048e-05,11.47,-0.618
2018-01-25,0.0006024393988326437,1.6914387073744806e-05,11.58,-0.618
2018-01-26,0.011771638106083948,1.3118681789722466e-05,11.08,-0.609
2018-01-29,-0.006754736284862339,1.351597470359889e-05,13.84,-0.609
2018-01-30,-0.010958642805337426,1.8588211114626573e-05,14.79,-0.609
2018-01-31,0.0004888658586947869,3.946583878290682e-05,13.54,-0.609
2018-02-01,-0.000648298352023069,3.242647806114056e-05,13.47,-0.609
2018-02-02,-0.021436680516699447,4.553116871543527e-05,17.31,-0.595
2018-02-05,-0.041842540938381134,0.0006237787341059897,37.32,-0.595
2018-02-06,0.017290573348937244,0.00047813608314647326,29.98,-0.595
2018-02-07,-0.005014138223752518,0.00014218010288382732,27.73,-0.595
2018-02-08,-0.038259052245801506,0.0001880730548235065,33.46,-0.595
2018-02-09,0.014825645199524118,0.0008223160978837854,29.06,-0.577
2018-02-12,0.013818665678186015,0.00015904657008986234,25.61,-0.577
2018-02-13,0.0026095219802773073,5.6427451920261115e-05,24.97,-0.577
2018-02-14,0.013313439808896987,7.652122770998136e-05,19.26,-0.577
2018-02-15,0.011996861776776058,0.00010187248661426995,19.13,-0.577
2018-02-16,0.00037339964992089136,5.58860072060537e-05,19.46,-0.562
2018-02-20,-0.005858517106837269,6.181108660776438e-05,20.6,-0.562
2018-02-21,-0.005511664483310419,0.00012602448728623537,20.02,-0.562
2018-02-22,0.0009730774855780666,7.390775738259538e-05,18.72,-0.562
2018-02-23,0.015901278245120665,2.623191338128395e-05,16.49,-0.547
2018-02-26,0.011688438620627295,2.2201863845180104e-05,15.8,-0.547
2018-02-27,-0.01278831144146686,6.563716118302939e-05,18.59,-0.547
2018-02-28,-0.011157806083656574,7.110550558946605e-05,19.85,-0.547
2018-03-01,-0.013413965854875975,0.000274437158849551,22.47,-0.547
2018-03-02,0.005058785485198669,0.00011117291378443203,19.59,-0.532
2018-03-05,0.010971617610525897,0.00010342248647817067,18.73,-0.532
2018-03-06,0.0026353829319969435,2.9039497648461713e-05,18.36,-0.532
2018-03-07,-0.00048399182571667865,4.201061843003501e-05,17.76,-0.532
2018-03-08,0.004453148208884983,1.9235630324415866e-05,16.54,-0.532
2018-03-09,0.017229546741207358,2.29665248209816e-05,14.64,-0.519
2018-03-12,-0.0012747973379978461,1.738361333329816e-05,15.78,-0.519
2018-03-13,-0.006383910414315075,8.436047745786227e-05,16.35,-0.519
2018-03-14,-0.005740969825188458,3.967940887685431e-05,17.23,-0.519
2018-03-15,-0.0007822363990968029,2.822431342845503e-05,16.59,-0.519
2018-03-16,0.0017019979472321367,9.185636765980577e-06,15.8,-0.508
2018-03-19,-0.014306040541374188,0.00010611300806489098,19.02,-0.508
2018-03-20,0.0014807086617194543,1.3411254574247309e-05,18.2,-0.508
2018-03-21,-0.001845692125629128,5.753541136473506e-05,17.86,-0.508
2018-03-22,-0.02548488697285478,8.205244106414519e-05,23.34,-0.508
2018-03-23,-0.021189807311750464,0.00018219057099863074,24.87,-0.501
2018-03-26,0.02679504070603489,0.00017081697767569551,21.03,-0.501
2018-03-27,-0.017427285645321255,0.000278126189333765,22.5,-0.501
2018-03-28,-0.0029209188994627766,0.00011254122663214224,22.87,-0.501
2018-03-29,0.013675777493843633,0.00013630031656609493,19.97,-0.501
2018-04-02,-0.022590682343496482,0.00037873591459709966,23.62,-0.501
2018-04-03,0.012535961315741417,0.00011292916919397154,21.1,-0.501
2018-04-04,0.011500102346446717,0.0002183243104835369,20.06,-0.501
2018-04-05,0.006839421401651613,3.411307618934174e-05,18.94,-0.501
2018-04-06,-0.02216406705706575,0.0002669198300877326,21.49,-0.504
2018-04-09,0.0033309949675937034,0.0001310455322371502,21.77,-0.504
2018-04-10,0.016588598996313486,4.387044126582542e-05,20.47,-0.504
2018-04-11,-0.005540685772460918,3.485827567455244e-05,20.24,-0.504
2018-04-12,0.008216898697656738,2.5098763008843996e-05,18.49,-0.504
2018-04-13,-0.0028907998267069246,6.438131164623576e-05,17.41,-0.514
2018-04-16,0.0080763368015635,2.8535383934064696e-05,16.56,-0.514
2018-04-17,0.010605071613866812,2.1150295066266118e-05,15.25,-0.514
2018-04-18,0.0008310204075527849,1.2959607681997222e-05,15.6,-0.514
2018-04-19,-0.005742581795832535,2.682177448346518e-05,15.96,-0.514
2018-04-20,-0.008573177188352155,5.048473270382403e-05,16.88,-0.528
2018-04-23,5.6230111184163434e-05,4.195632272550085e-05,16.34,-0.528
2018-04-24,-0.013470888006475334,0.0001952991833822525,18.02,-0.528
2018-04-25,0.001835374232824094,7.591210661338418e-05,17.84,-0.528
2018-04-26,0.010380144187376317,4.789642970760986e-05,16.24,-0.528
2018-04-27,0.0011130052713639316,2.1951810326897752e-05,15.41,-0.541
2018-04-30,-0.00822119254892062,2.0802025318501996e-05,15.93,-0.541
2018-05-01,0.0025458021710269563,5.623225131904115e-05,15.49,-0.541
2018-05-02,-0.007231951201402076,4.1713194584753026e-05,15.97,-0.541
2018-05-03,-0.00225621758506378,0.00013195776122771098,15.9,-0.541
2018-05-04,0.012729810028334398,0.00012389001965511348,14.77,-0.553
2018-05-07,0.003451980554990186,2.1116749239810197e-05,14.75,-0.553
2018-05-08,-0.00026567661173348966,3.129532601566703e-05,14.71,-0.553
2018-05-09,0.009635647934868707,3.0260577310254162e-05,13.42,-0.553
2018-05-10,0.009327011603848412,1.446636246047468e-05,13.23,-0.553
2018-05-11,0.0017061392709614154,1.4677583073699473e-05,12.65,-0.562
2018-05-14,0.0008830995101263284,1.4908782604305672e-05,12.93,-0.562
2018-05-15,-0.006865655043990948,1.626723464173339e-05,14.63,-0.562
2018-05-16,0.004052339847514297,1.1361834248962927e-05,13.42,-0.562
2018-05-17,-0.0008562387886099643,2.8634858305133903e-05,13.43,-0.562
2018-05-18,-0.002635665254550723,6.222513939103814e-06,13.42,-0.567
2018-05-21,0.007359604547933607,1.1894206740661195e-05,13.08,-0.567
2018-05-22,-0.003140688592875307,1.7764170502904697e-05,13.22,-0.567
2018-05-23,0.0032431452068992783,1.8791958342677256e-05,12.58,-0.567
2018-05-24,-0.002025262957722873,4.035103961047831e-05,12.53,-0.567
2018-05-25,-0.002360003054185711,1.0063950733318988e-05,13.22,-0.567
2018-05-29,-0.011631572511792143,6.665598360629913e-05,17.02,-0.567
2018-05-30,0.012615875351923656,2.4651671715737786e-05,14.94,-0.567
2018-05-31,-0.006903333243434062,1.942533087313538e-05,15.43,-0.567
2018-06-01,0.010790799709239352,9.162356569671863e-06,13.46,-0.562
2018-06-04,0.004469594898352192,3.5439138380445396e-06,12.74,-0.562
2018-06-05,0.000702346269576104,1.1372995989009626e-05,12.4,-0.562
2018-06-06,0.008530900637311767,1.9112995602877e-05,11.64,-0.562
2018-06-07,-0.000714443621984806,2.438805867620999e-05,12.13,-0.562
2018-06-08,0.0031210289077518993,7.506389914922751e-06,12.18,-0.556
2018-06-11,0.0010681370069400842,6.331839101251021e-06,12.35,-0.556
2018-06-12,0.0017418672787039569,7.754866508155322e-06,12.34,-0.556
2018-06-13,-0.004034254541411819,1.0698738057904347e-05,12.94,-0.556
2018-06-14,0.0024685005225038026,1.0127470558489446e-05,12.12,-0.556
2018-06-15,-0.0010176203154941277,2.8733161626540006e-05,11.98,-0.55
2018-06-18,-0.0021283911808867018,1.767818746371366e-05,12.31,-0.55
2018-06-19,-0.00403151795139145,2.5812607663296712e-05,13.35,-0.55
2018-06-20,0.001710690224112632,7.524444640592127e-06,12.79,-0.55
2018-06-21,-0.006365728843220175,2.1428363912175444e-05,14.64,-0.55
2018-06-22,0.0018602032551342518,6.901266599110914e-06,13.77,-0.544
2018-06-25,-0.013819722967770787,9.768879599869773e-05,17.33,-0.544
2018-06-26,0.0022021505056963875,2.014051415254553e-05,15.92,-0.544
2018-06-27,-0.008641586313141048,0.00010360523702284321,17.91,-0.544
2018-06-28,0.006159680019031555,5.498720458354736e-05,16.85,-0.544
2018-06-29,0.0007581158875167304,3.868699483855242e-05,16.09,-0.541
2018-07-02,0.0030632608342937573,2.9641909609344324e-05,15.6,-0.541
2018-07-03,-0.004959629280533839,2.2607061289266145e-05,16.14,-0.541
2018-07-05,0.00858385674553741,2.399144533007686e-05,14.97,-0.541
2018-07-06,0.00844551760058021,3.807363341065345e-05,13.37,-0.542
2018-07-09,0.00878429078534193,8.902717057157036e-06,12.69,-0.542
2018-07-10,0.003467249318822141,4.217587817366057e-06,12.64,-0.542
2018-07-11,-0.007119486371916395,1.3162067712124658e-05,13.63,-0.542
2018-07-12,0.008710991580171523,8.710838313907808e-06,12.58,-0.542
2018-07-13,0.0010786555366086858,9.582869740337754e-06,12.18,-0.547
2018-07-16,-0.0010286646208985673,3.831199528158685e-06,12.83,-0.547
2018-07-17,0.0039658243434432805,1.9519163789576856e-05,12.06,-0.547
2018-07-18,0.002158182076737347,6.585314466085584e-06,12.1,-0.547
2018-07-19,-0.003960826849048971,8.409187253591568e-06,12.87,-0.547
2018-07-20,-0.0009488977712743818,5.603800141468839e-06,12.86,-0.555
2018-07-23,0.001836362343230924,8.557544011683757e-06,12.62,-0.555
2018-07-24,0.004769518886053703,2.23752625167837e-05,12.41,-0.555
2018-07-25,0.009060435070372463,1.8514019756168326e-05,12.29,-0.555
2018-07-26,-0.003036902748867476,6.405074091233167e-06,12.14,-0.555
2018-07-27,-0.006583834644844799,4.92710832410771e-05,13.03,-0.564
2018-07-30,-0.005770789315587166,2.2209181628843625e-05,14.26,-0.564
2018-07-31,0.004872837219302539,1.4854622918526233e-05,12.83,-0.564
2018-08-01,-0.001040893067570714,2.2205188898866162e-05,13.15,-0.564
2018-08-02,0.004914349582208821,3.6317797887292496e-05,12.19,-0.564
2018-08-03,0.004633432065348053,5.004078024334467e-06,11.64,-0.573
2018-08-06,0.0035319826508013463,1.3637842464987036e-05,11.27,-0.573
2018-08-07,0.0028202017464860063,3.1455087512487557e-06,10.93,-0.573
2018-08-08,-0.0002624143932949963,5.312962534650486e-06,10.85,-0.573
2018-08-09,-0.0014427146770401578,6.13501017797032e-06,11.27,-0.573
2018-08-10,-0.007139312263245046,1.5206543534740999e-05,13.16,-0.582
2018-08-13,-0.004014037665980297,2.565862010852491e-05,14.78,-0.582
2018-08-14,0.006368930016417806,9.981332780515246e-06,13.31,-0.582
2018-08-15,-0.007631208581378779,3.644667743303503e-05,14.64,-0.582
2018-08-16,0.007888214552638217,1.837261222503896e-05,13.45,-0.582
2018-08-17,0.003317606375262905,2.2974050301768034e-05,12.64,-0.589
2018-08-20,0.002425074902128621,4.662480144248454e-06,12.49,-0.589
2018-08-21,0.002066399954626874,8.527666511242231e-06,12.86,-0.589
2018-08-22,-0.0003982310542438583,8.027461641557354e-06,12.25,-0.589
2018-08-23,-0.0016926939235348826,1.2768161638547369e-05,12.41,-0.589
2018-08-24,0.006179705928285095,4.43404314622094e-06,11.99,-0.595
2018-08-27,0.007641141407110474,4.28403577130637e-06,12.16,-0.595
2018-08-28,0.000269242077598264,5.566973754771865e-06,12.5,-0.595
2018-08-29,0.005685242468912222,1.1147459046948764e-05,12.25,-0.595
2018-08-30,-0.004440172044458457,1.4831807844185827e-05,13.53,-0.595
2018-08-31,0.0001344684673050267,1.2208617211084172e-05,12.86,-0.599
2018-09-04,-0.0016556920488790539,1.3532232480181397e-05,13.16,-0.599
2018-09-05,-0.0028070628012661913,1.7538126715339838e-05,13.91,-0.599
2018-09-06,-0.0036589910366187084,3.1754259026893306e-05,14.65,-0.599
2018-09-07,-0.0022157978950136936,2.2920728709700533e-05,14.88,-0.601
2018-09-10,0.0018960282146931462,6.4279515787363245e-06,14.16,-0.601
2018-09-11,0.0037328656897148704,2.7543196787534358e-05,13.22,-0.601
2018-09-12,0.00035660834989403867,1.4302037622951473e-05,13.14,-0.601
2018-09-13,0.005268352159391476,3.919683769512501e-06,12.37,-0.601
2018-09-14,0.0002754439007661702,9.231501572507288e-06,12.07,-0.601
2018-09-17,-0.00558529099154903,9.987737219954545e-06,13.68,-0.601
2018-09-18,0.005354652867625376,1.7086818023841446e-05,12.79,-0.601
2018-09-19,0.0012524880331721278,4.228683159660663e-06,11.75,-0.601
2018-09-20,0.007810014185328562,7.769625217904815e-06,11.8,-0.601
2018-09-21,-0.0003686009370067467,8.803983760836062e-06,11.68,-0.598
2018-09-24,-0.0035218823140139577,7.0386626844345895e-06,12.2,-0.598
2018-09-25,-0.0013059484931181586,4.4284802069889555e-06,12.42,-0.598
2018-09-26,-0.0032946996811595852,4.0112035349530606e-05,12.89,-0.598
2018-09-27,0.0027594762285110264,1.866569778380356e-05,12.41,-0.598
2018-09-28,-6.870144138027001e-06,9.28645516606234e-06,12.12,-0.593
2018-10-01,0.003634492342198037,2.1265332006458134e-05,12.0,-0.593
2018-10-02,-0.0003967689102788441,8.477058015406309e-06,12.05,-0.593
2018-10-03,0.0007112667367188408,1.8204940079468904e-05,11.61,-0.593
2018-10-04,-0.008203035421010085,6.200641912721408e-05,14.22,-0.593
2018-10-05,-0.0055433145846226495,8.422422939128543e-05,14.82,-0.586
2018-10-08,-0.0003951947083491447,4.307558968173713e-05,15.69,-0.586
2018-10-09,-0.0014189098341548245,2.5182826511683486e-05,15.95,-0.586
2018-10-10,-0.03341638904260158,0.0001210659846208091,22.96,-0.586
2018-10-11,-0.020787579972541437,0.00035270699562160225,24.98,-0.586
2018-10-12,0.0141062354083763,0.0001410680171638376,21.31,-0.576
2018-10-15,-0.005922482291300213,3.898214988436973e-05,21.3,-0.576
2018-10-16,0.021267828034901015,4.786920612709967e-05,17.62,-0.576
2018-10-17,-0.0002526942626648321,7.844716959119787e-05,17.4,-0.576
2018-10-18,-0.014496490575340637,0.00011234106299585369,20.06,-0.576
2018-10-19,-0.0003612351352799692,8.792412106214996e-05,19.89,-0.565
2018-10-22,-0.00430879709647769,4.1324593454488526e-05,19.64,-0.565
2018-10-23,-0.005527076180694479,0.00024065011843202606,20.71,-0.565
2018-10-24,-0.03135077386114027,0.0002103420315792542,25.23,-0.565
2018-10-25,0.01845371797871387,0.00015688479451973902,24.22,-0.565
2018-10-26,-0.017479138010003226,0.00028682793258189503,24.16,-0.551
2018-10-29,-0.006581208295194152,0.0006636921979006791,24.7,-0.551
2018-10-30,0.01554532297187805,8.129685425548246e-05,23.35,-0.551
2018-10-31,0.0107928787545708,6.328507972838694e-05,21.23,-0.551
2018-11-01,0.010502498868529386,4.557550370510106e-05,19.34,-0.551
2018-11-02,-0.0063367210558800124,0.00018556107558187956,19.51,-0.536
2018-11-05,0.005584693697194609,3.909680495594258e-05,19.96,-0.536
2018-11-06,0.006239787744408254,1.0937984241998523e-05,19.91,-0.536
2018-11-07,0.020987078560773753,2.9497839970910066e-05,16.36,-0.536
2018-11-08,-0.0025120689884907677,2.4805526551107235e-05,16.72,-0.536
2018-11-09,-0.009241585915372497,4.9202198967504386e-05,17.36,-0.52
2018-11-12,-0.0198981509854681,7.660484692684403e-05,20.45,-0.52
2018-11-13,-0.0014830188221734986,0.00010172715201132772,20.02,-0.52
2018-11-14,-0.007596188818451033,0.00018370746945913785,21.25,-0.52
2018-11-15,0.010538032742642756,0.0002151946537473473,19.98,-0.52
2018-11-16,0.0022208375374832556,6.397879124690295e-05,18.14,-0.501
2018-11-19,-0.01678316123572099,0.00010083338866581213,20.1,-0.501
2018-11-20,-0.018317995556586197,9.344760628378219e-05,22.48,-0.501
2018-11-21,0.003038669310766906,2.7544918260138682e-05,20.8,-0.501
2018-11-23,-0.006576419711855408,1.9411050572366317e-05,21.52,-0.48
2018-11-26,0.015412975845366716,1.1874668146015028e-05,18.9,-0.48
2018-11-27,0.003256384364612508,3.146156292486417e-05,19.02,-0.48
2018-11-28,0.022714051303114324,9.797691525590524e-05,18.49,-0.48
2018-11-29,-0.0021854945453938512,6.326217452538648e-05,18.79,-0.48
2018-11-30,0.008137547716617455,2.672920634514367e-05,18.07,-0.46
2018-12-03,0.010882001794362495,4.624179328787015e-05,16.44,-0.46
2018-12-04,-0.03290022883855581,0.00017523043099445916,20.74,-0.46
2018-12-06,-0.001523387914144081,0.0003372570419375222,21.19,-0.46
2018-12-07,-0.02359633545632267,0.00032869461160506253,23.23,-0.441
2018-12-10,0.0017606032229169344,0.00029944490596438836,22.64,-0.441
2018-12-11,-0.0003564096753061463,0.0001586541697251539,21.76,-0.441
2018-12-12,0.005404871010351364,8.413594508728876e-05,21.46,-0.441
2018-12-13,-0.00019995031241482053,7.329592634532763e-05,20.65,-0.441
2018-12-14,-0.01927121226870021,7.441329843298895e-05,21.63,-0.428
2018-12-17,-0.020992284828576402,0.0002608938457960983,24.52,-0.428
2018-12-18,8.639685378852846e-05,0.00014630601916595665,25.58,-0.428
2018-12-19,-0.015515459175936108,0.0006237358864589755,25.58,-0.428
2018-12-20,-0.015897809484104464,0.000328351337170072,28.38,-0.428
2018-12-21,-0.020803120498540828,0.0006074538731810123,30.11,-0.422
2018-12-24,-0.02748657287831424,0.00014219196153649564,36.07,-0.422
2018-12-26,0.0484031776708056,0.0005432728209375488,30.41,-0.422
2018-12-27,0.008526228968816163,0.0005596677885192139,29.96,-0.422
2018-12-28,-0.0012423539102313086,0.00016953421768408025,28.34,-0.425
2018-12-31,0.00845662586220719,5.2161430123222965e-05,25.42,-0.425
2019-01-02,0.0012676930626263072,0.00014968682234782634,23.22,-0.425
2019-01-03,-0.025068331818915546,7.570190371002951e-05,25.45,-0.425
2019-01-04,0.033759399060347306,0.00011881571151542962,21.38,-0.437
2019-01-07,0.006985975995229765,0.00012171421529642344,21.4,-0.437
2019-01-08,0.009648587336497094,7.685452723402823e-05,20.47,-0.437
2019-01-09,0.004089671332821787,5.096281336438537e-05,19.98,-0.437
2019-01-10,0.004508241374462152,6.535450651950154e-05,19.5,-0.437
2019-01-11,-0.0001463085444823875,2.2787876788709457e-05,18.19,-0.457
2019-01-14,-0.005271394587249567,2.655730528940015e-05,19.07,-0.457
2019-01-15,0.010664618879761001,2.1593416388308146e-05,18.6,-0.457
2019-01-16,0.00221952052908847,1.2366550346987197e-05,19.04,-0.457
2019-01-17,0.007562730706236032,6.864248466541812e-05,18.06,-0.457
2019-01-18,0.013096912839855257,3.428781839625272e-05,17.8,-0.48
2019-01-22,-0.014258476827971656,8.408808792520923e-05,20.8,-0.48
2019-01-23,0.0022004899194500993,0.00011604325024061058,19.52,-0.48
2019-01-24,0.0013747801109778024,2.8633438818419263e-05,18.89,-0.48
2019-01-25,0.008452867700517785,1.3024303093274748e-05,17.42,-0.504
2019-01-28,-0.007877775848708524,3.142833306561293e-05,18.87,-0.504
2019-01-29,-0.0014573079351150042,2.7008578993437504e-05,19.13,-0.504
2019-01-30,0.015429609891559615,8.352005696969016e-05,17.66,-0.504
2019-01-31,0.0085606488097687,4.4837539125203815e-05,16.57,-0.504
2019-02-01,0.000898206584806438,2.5764742561426762e-05,16.14,-0.528
2019-02-04,0.006753381117479584,2.9117545523646173e-05,15.73,-0.528
2019-02-05,0.004697370437350301,1.0447013291853588e-05,15.57,-0.528
2019-02-06,-0.0022269157175083265,1.2395999728537592e-05,15.38,-0.528
2019-02-07,-0.009401193202230651,6.340430291305764e-05,16.37,-0.528
2019-02-08,0.0006759725660128169,3.464046637925449e-05,15.72,-0.548
2019-02-11,0.000708851803818078,1.3479727773072036e-05,15.97,-0.548
2019-02-12,0.01280785290283859,1.843226926946644e-05,15.43,-0.548
2019-02-13,0.003019431593711097,1.113121465819224e-05,15.65,-0.548
2019-02-14,-0.0026551633836984223,4.695926235182274e-05,16.22,-0.548
2019-02-15,0.010820004664958027,3.6214127917983473e-06,14.91,-0.565
2019-02-19,0.0014976213265915916,2.0521442852951845e-05,14.88,-0.565
2019-02-20,0.001775533560740783,1.4575137038178956e-05,14.02,-0.565
2019-02-21,-0.0035326693258417308,1.7418873474004e-05,14.46,-0.565
2019-02-22,0.006390638694711015,7.498124557974143e-06,13.51,-0.578
2019-02-25,0.0012311044497517187,1.841645713477858e-05,14.85,-0.578
2019-02-26,-0.000790769672840419,1.1797226390691698e-05,15.17,-0.578
2019-02-27,-0.0005441974362980773,2.6245841169267192e-05,14.7,-0.578
2019-02-28,-0.00282950759895062,7.445050303329503e-06,14.78,-0.578
2019-03-01,0.006871656588713471,2.5741027930308978e-05,13.57,-0.587
2019-03-04,-0.003888107395255247,0.00013252246016982373,14.63,-0.587
2019-03-05,-0.0011321734897071778,1.0534265659902469e-05,14.74,-0.587
2019-03-06,-0.00654547360412483,1.2447519707833986e-05,15.74,-0.587
2019-03-07,-0.008158911138330893,3.657439987830535e-05,16.59,-0.587
2019-03-08,-0.002133964131454391,2.4206926722895205e-05,16.05,-0.592
2019-03-11,0.014559535563489767,2.2215592986574696e-05,14.33,-0.592
2019-03-12,0.0029489657278052306,7.745509937746315e-06,13.77,-0.592
2019-03-13,0.006925546757019063,2.3060296423980616e-05,13.41,-0.592
2019-03-14,-0.0008683993315958816,8.260787080233453e-06,13.5,-0.592
2019-03-15,0.004972519408430465,1.8331555536649236e-05,12.88,-0.596
2019-03-18,0.0036990967989085632,6.09891172848739e-06,13.1,-0.596
2019-03-19,-0.00013057007992678393,4.953625917418928e-05,13.56,-0.596
2019-03-20,-0.0029486967407699183,5.8067876526812244e-05,13.91,-0.596
2019-03-21,0.010794015494688836,5.502615927344233e-05,13.63,-0.596
2019-03-22,-0.019156827134272802,3.7888138912747706e-05,16.48,-0.6
2019-03-25,-0.000839372833310037,3.8930176491370944e-05,16.33,-0.6
2019-03-26,0.007157052947934339,4.056503153350551e-05,14.68,-0.6
2019-03-27,-0.004655143276599105,8.083377127374843e-05,15.15,-0.6
2019-03-28,0.0035830547152615466,2.5999247602552254e-05,14.43,-0.6
2019-03-29,0.006711706043324384,1.5839478228750483e-05,13.71,-0.602
2019-04-01,0.011502195518044545,1.0096181768365089e-05,13.4,-0.602
2019-04-02,1.745555485843653e-05,1.2142343996124297e-05,13.36,-0.602
2019-04-03,0.00214607242008924,2.4049097025392464e-05,13.74,-0.602
2019-04-04,0.002082465242994047,1.0740432895302083e-05,13.58,-0.602
2019-04-05,0.00462571762309949,2.889245193124097e-06,12.82,-0.606
2019-04-08,0.001046911750523627,1.1324321049417322e-05,13.18,-0.606
2019-04-09,-0.006085976435669771,7.801537146249221e-06,14.28,-0.606
2019-04-10,0.0034718377544997736,4.555545535859809e-06,13.3,-0.606
2019-04-11,3.812234034228368e-05,7.234127734010888e-06,13.02,-0.606
2019-04-12,0.006587578389545712,6.813537458933181e-06,12.01,-0.61
2019-04-15,-0.000629567244356366,9.86951141330743e-06,12.32,-0.61
2019-04-16,0.0005092283251393326,1.269429068485825e-05,12.18,-0.61
2019-04-17,-0.0022764008207385444,1.8991886646411088e-05,12.6,-0.61
2019-04-18,0.0015778468242499954,1.6182287069359896e-05,12.09,-0.61
2019-04-22,0.0010115058169324342,6.405288537098204e-06,12.42,-0.61
2019-04-23,0.00880235117499506,1.9786582073431887e-05,12.28,-0.61
2019-04-24,-0.0021941686030357843,4.712288695119673e-06,13.14,-0.61
2019-04-25,-0.00036904174027263537,2.3663273539160707e-05,13.25,-0.61
2019-04-26,0.0046743503233042105,2.014987370897651e-05,12.73,-0.611
2019-04-29,0.0010709485042346145,5.696965681401744e-06,13.11,-0.611
2019-04-30,0.0009509646987915232,3.0341809475983866e-05,13.12,-0.611
2019-05-01,-0.007530445850291834,1.8209802437705944e-05,14.8,-0.611
2019-05-02,-0.002126244648682274,5.618907082185517e-05,14.42,-0.611
2019-05-03,0.009592127478916801,8.033873756240647e-06,12.87,-0.607
2019-05-06,-0.004481013189072236,6.465865283020736e-05,15.44,-0.607
2019-05-07,-0.01664948808890543,0.00011387040442608596,19.32,-0.607
2019-05-08,-0.0016067153894203656,3.657336471155529e-05,19.4,-0.607
2019-05-09,-0.0030259986619283197,9.040234295754223e-05,19.1,-0.607
2019-05-10,0.003713394069919218,0.0002502778956773529,16.04,-0.601
2019-05-13,-0.024426469138497886,5.56139235765906e-05,20.55,-0.601
2019-05-14,0.007983987523216385,5.5458340903028215e-05,18.06,-0.601
2019-05-15,0.005821994327722457,7.318142038699213e-05,16.44,-0.601
2019-05-16,0.008855957116499447,6.0185375460052636e-05,15.29,-0.601
2019-05-17,-0.0058544371740438805,5.9246030958103155e-05,15.96,-0.593
2019-05-20,-0.00677225797540526,3.138225973623831e-05,16.31,-0.593
2019-05-21,0.008459949093190922,8.432113149863861e-06,14.95,-0.593
2019-05-22,-0.0028283923638996455,1.2617926867731582e-05,14.75,-0.593
2019-05-23,-0.011985692241282209,5.110805556324267e-05,16.92,-0.593
2019-05-24,0.0013526437720372542,2.6018965397879494e-05,15.85,-0.585
2019-05-28,-0.008410950000260264,5.800925588503924e-05,17.5,-0.585
2019-05-29,-0.00693591016723083,4.106410119347751e-05,17.9,-0.585
2019-05-30,0.002096272674997124,3.1693959632855096e-05,17.3,-0.585
2019-05-31,-0.013283205250453456,1.2297645041077104e-05,18.71,-0.577
2019-06-03,-0.0027690706543079813,7.527058128904976e-05,18.86,-0.577
2019-06-04,0.021205927081077824,3.0684227262262983e-05,16.97,-0.577
2019-06-05,0.008128726978813283,4.0721647107292954e-05,16.09,-0.577
2019-06-06,0.00611684067600482,4.382672888390135e-05,15.93,-0.577
2019-06-07,0.010442979247259565,4.2850117278930556e-05,16.3,-0.571
2019-06-10,0.004649220074766092,2.2090698102100263e-05,15.94,-0.571
2019-06-11,-0.0003499414579515303,4.721457950154895e-05,15.99,-0.571
2019-06-12,-0.002039657827237029,1.1228817038127202e-05,15.91,-0.571
2019-06-13,0.00408901050284971,9.170573274740794e-06,15.82,-0.571
2019-06-14,-0.0016128117861526903,1.3191718191947737e-05,15.28,-0.569
2019-06-17,0.0009313154323526973,5.940934484502456e-06,15.35,-0.569
2019-06-18,0.009670489592970455,3.2182260788989793e-05,15.15,-0.569
2019-06-19,0.0029807167930240297,2.258483953599334e-05,14.33,-0.569
2019-06-20,0.009427605335873501,3.974520254995386e-05,14.75,-0.569
2019-06-21,-0.001260016279728049,1.6867184107448718e-05,15.4,-0.569
2019-06-24,-0.0017333884605870153,5.153700448540391e-06,15.26,-0.569
2019-06-25,-0.00954177564038794,1.7914617200845545e-05,16.28,-0.569
2019-06-26,-0.0012346956788036323,1.5641511990049872e-05,16.21,-0.569
2019-06-27,0.003815885792590734,5.481843151500739e-06,15.82,-0.569
2019-06-28,0.005740941840599589,9.44179266517955e-06,15.08,-0.571
2019-07-01,0.007643018610953511,3.539475472195727e-05,14.06,-0.571
2019-07-02,0.0029238472769890222,1.3951743009172543e-05,12.93,-0.571
2019-07-03,0.007643095660683663,4.291188538944758e-06,12.57,-0.571
2019-07-05,-0.0018075342045484888,3.656974329201221e-05,13.28,-0.575
2019-07-08,-0.0048471730101233845,5.794069212339527e-06,13.96,-0.575
